sub,trial,partners_contribution,valence,arousal,sub_contribution,sub_contribution_binary,study
1657,15,2.3,0,0,1,cooperate,pgg
1657,16,1.1,-182,-61,1,cooperate,pgg
1657,16,1.1,-189,-113,1,cooperate,pgg
1657,17,1.4,1,-1,1,cooperate,pgg
1657,17,1.4,-87,15,1,cooperate,pgg
1657,18,2.7,229,224,1,cooperate,pgg
1657,18,2.7,234,222,1,cooperate,pgg
1657,19,2.4,2,1,1,cooperate,pgg
1657,19,2.4,209,183,1,cooperate,pgg
1657,20,0,-238,235,0,defect,pgg
1657,20,0,-238,237,0,defect,pgg
1657,21,0,-238,235,0,defect,pgg
1657,21,0,-238,237,0,defect,pgg
1657,22,0.6,-219,-227,1,cooperate,pgg
1657,22,0.6,-239,-217,1,cooperate,pgg
1657,23,1.2,3,-3,1,cooperate,pgg
1657,23,1.2,1,-1,1,cooperate,pgg
1657,24,1.6,225,214,1,cooperate,pgg
1657,24,1.6,42,96,1,cooperate,pgg
1657,25,2.5,230,228,1,cooperate,pgg
1657,25,2.5,1,-1,1,cooperate,pgg
1657,26,2.7,229,224,1,cooperate,pgg
1657,26,2.7,234,222,1,cooperate,pgg
1657,27,2.4,2,1,1,cooperate,pgg
1657,27,2.4,209,183,1,cooperate,pgg
1657,28,2.2,244,240,1,cooperate,pgg
1657,28,2.2,213,190,1,cooperate,pgg
1657,29,1.8,1,-2,1,cooperate,pgg
1657,29,1.8,193,219,1,cooperate,pgg
1657,30,2.1,113,86,1,cooperate,pgg
1657,30,2.1,37,62,1,cooperate,pgg
1657,31,2.9,192,191,1,cooperate,pgg
1657,31,2.9,234,235,1,cooperate,pgg
1657,32,3,205,224,1,cooperate,pgg
1657,32,3,231,228,1,cooperate,pgg
1657,33,0.4,-83,-39,1,cooperate,pgg
1657,33,0.4,-181,-176,1,cooperate,pgg
1657,34,1.5,1,-1,1,cooperate,pgg
1657,34,1.5,-79,56,1,cooperate,pgg
1657,35,0.2,1,1,1,cooperate,pgg
1657,35,0.2,-218,-228,1,cooperate,pgg
1657,36,3,205,224,1,cooperate,pgg
1657,36,3,231,228,1,cooperate,pgg
1657,37,1.2,3,-3,1,cooperate,pgg
1657,37,1.2,1,-1,1,cooperate,pgg
1657,38,2.8,165,173,1,cooperate,pgg
1657,38,2.8,1,0,1,cooperate,pgg
1657,39,0.3,-212,-201,1,cooperate,pgg
1657,39,0.3,2,0,1,cooperate,pgg
1657,40,0.7,-218,-215,1,cooperate,pgg
1657,40,0.7,-27,24,1,cooperate,pgg
1657,41,0.8,-186,-16,1,cooperate,pgg
1657,41,0.8,0,-1,1,cooperate,pgg
1657,42,0.7,-218,-215,1,cooperate,pgg
1657,42,0.7,-27,24,1,cooperate,pgg
1657,43,0.5,-230,-41,1,cooperate,pgg
1657,43,0.5,-75,2,1,cooperate,pgg
1657,44,0.8,-186,-16,1,cooperate,pgg
1657,44,0.8,0,-1,1,cooperate,pgg
1657,45,1.7,36,35,1,cooperate,pgg
1657,45,1.7,-193,88,1,cooperate,pgg
1657,46,0.5,-230,-41,1,cooperate,pgg
1657,46,0.5,-75,2,1,cooperate,pgg
1657,47,0.1,-189,-76,1,cooperate,pgg
1657,47,0.1,-197,-223,1,cooperate,pgg
1657,48,1.9,72,1,1,cooperate,pgg
1657,48,1.9,2,1,1,cooperate,pgg
1657,49,0.3,-212,-201,1,cooperate,pgg
1657,49,0.3,2,0,1,cooperate,pgg
1657,50,1,-209,124,1,cooperate,pgg
1657,50,1,-198,-106,1,cooperate,pgg
1657,51,1.7,36,35,1,cooperate,pgg
1657,51,1.7,-193,88,1,cooperate,pgg
1657,52,2.9,192,191,1,cooperate,pgg
1657,52,2.9,234,235,1,cooperate,pgg
1657,53,2.3,113,81,1,cooperate,pgg
1657,53,2.3,0,0,1,cooperate,pgg
1657,54,2.1,113,86,1,cooperate,pgg
1657,54,2.1,37,62,1,cooperate,pgg
1657,55,0.9,-94,-30,1,cooperate,pgg
1657,55,0.9,-221,176,1,cooperate,pgg
1657,56,0.1,-189,-76,1,cooperate,pgg
1657,56,0.1,-197,-223,1,cooperate,pgg
1657,57,1.9,72,1,1,cooperate,pgg
1657,57,1.9,2,1,1,cooperate,pgg
1657,58,1.5,1,-1,1,cooperate,pgg
1657,58,1.5,-79,56,1,cooperate,pgg
1657,59,2.8,165,173,1,cooperate,pgg
1657,59,2.8,1,0,1,cooperate,pgg
1657,60,2,177,157,1,cooperate,pgg
1657,60,2,173,181,1,cooperate,pgg
1657,61,1.4,1,-1,1,cooperate,pgg
1657,61,1.4,-87,15,1,cooperate,pgg
1657,62,0.4,-83,-39,1,cooperate,pgg
1657,62,0.4,-181,-176,1,cooperate,pgg
1658,1,1.7,202,95,1,cooperate,pgg
1658,1,1.7,205,219,0.9,cooperate,pgg
1658,2,1.5,54,107,0.5,cooperate,pgg
1658,2,1.5,198,210,1,cooperate,pgg
1658,3,0.1,-189,185,0,defect,pgg
1658,3,0.1,-210,-180,0,defect,pgg
1658,4,1.6,186,195,1,cooperate,pgg
1658,4,1.6,36,106,0.6,cooperate,pgg
1658,5,2,174,197,1,cooperate,pgg
1658,5,2,90,177,1,cooperate,pgg
1658,6,2.6,218,222,1,cooperate,pgg
1658,6,2.6,211,227,1,cooperate,pgg
1658,7,0.1,-189,185,0,defect,pgg
1658,7,0.1,-210,-180,0,defect,pgg
1658,8,0.7,-44,-47,0.7,cooperate,pgg
1658,8,0.7,-75,-46,0,defect,pgg
1658,9,0,-233,-235,0,defect,pgg
1658,9,0,-227,-227,0,defect,pgg
1658,10,1,36,27,0.5,cooperate,pgg
1658,10,1,-38,-32,1,cooperate,pgg
1658,11,0.9,192,188,0.9,cooperate,pgg
1658,11,0.9,78,88,0.3,defect,pgg
1658,12,0.4,-9,28,0.2,defect,pgg
1658,12,0.4,-156,-166,0,defect,pgg
1658,13,0.2,-35,-36,0,defect,pgg
1658,13,0.2,-43,-82,0.1,defect,pgg
1658,14,2.2,149,173,1,cooperate,pgg
1658,14,2.2,124,73,1,cooperate,pgg
1658,15,2.3,191,178,1,cooperate,pgg
1658,15,2.3,155,157,1,cooperate,pgg
1658,16,0.3,-111,-104,0,defect,pgg
1658,16,0.3,-228,-221,0,defect,pgg
1658,17,2.4,176,167,1,cooperate,pgg
1658,17,2.4,193,118,1,cooperate,pgg
1658,18,2.2,149,173,1,cooperate,pgg
1658,18,2.2,124,73,1,cooperate,pgg
1658,19,2.3,191,178,1,cooperate,pgg
1658,19,2.3,155,157,1,cooperate,pgg
1658,20,2.5,133,195,1,cooperate,pgg
1658,20,2.5,240,212,1,cooperate,pgg
1658,21,1.4,183,212,1,cooperate,pgg
1658,21,1.4,41,87,0.5,cooperate,pgg
1658,22,0.9,192,188,0.9,cooperate,pgg
1658,22,0.9,78,88,0.3,defect,pgg
1658,23,1.1,-30,-37,0.1,defect,pgg
1658,23,1.1,80,74,0.5,cooperate,pgg
1658,24,2.9,240,238,1,cooperate,pgg
1658,24,2.9,89,171,1,cooperate,pgg
1658,25,2.8,89,106,1,cooperate,pgg
1658,25,2.8,239,235,1,cooperate,pgg
1658,26,1.3,118,206,0.3,defect,pgg
1658,26,1.3,94,80,1,cooperate,pgg
1658,27,2.4,176,167,1,cooperate,pgg
1658,27,2.4,193,118,1,cooperate,pgg
1658,28,1.4,183,212,1,cooperate,pgg
1658,28,1.4,41,87,0.5,cooperate,pgg
1658,29,0.8,50,76,0.8,cooperate,pgg
1658,29,0.8,-27,39,0.4,defect,pgg
1658,30,2.5,133,195,1,cooperate,pgg
1658,30,2.5,240,212,1,cooperate,pgg
1658,31,1.9,42,61,0.9,cooperate,pgg
1658,31,1.9,22,18,0.9,cooperate,pgg
1658,32,1.9,42,61,0.9,cooperate,pgg
1658,32,1.9,22,18,0.9,cooperate,pgg
1658,33,1.2,71,69,0.2,defect,pgg
1658,33,1.2,-37,-37,0.5,cooperate,pgg
1658,34,0.8,50,76,0.8,cooperate,pgg
1658,34,0.8,-27,39,0.4,defect,pgg
1658,35,1.1,-30,-37,0.1,defect,pgg
1658,35,1.1,80,74,0.5,cooperate,pgg
1658,36,1.8,28,33,0.8,cooperate,pgg
1658,36,1.8,49,44,0.8,cooperate,pgg
1658,37,1.2,71,69,0.2,defect,pgg
1658,37,1.2,-37,-37,0.5,cooperate,pgg
1658,38,3,232,243,1,cooperate,pgg
1658,38,3,219,216,1,cooperate,pgg
1658,39,2,174,197,1,cooperate,pgg
1658,39,2,90,177,1,cooperate,pgg
1658,40,2.7,211,212,1,cooperate,pgg
1658,40,2.7,93,137,1,cooperate,pgg
1658,41,1.3,118,206,0.3,defect,pgg
1658,41,1.3,94,80,1,cooperate,pgg
1658,42,0.5,-37,-60,0.5,cooperate,pgg
1658,42,0.5,-43,-104,0.5,cooperate,pgg
1658,43,2.1,-20,-28,0.9,cooperate,pgg
1658,43,2.1,231,240,1,cooperate,pgg
1658,44,0.6,-58,-63,0.3,defect,pgg
1658,44,0.6,-15,47,0.3,defect,pgg
1658,45,0,-233,-235,0,defect,pgg
1658,45,0,-227,-227,0,defect,pgg
1658,46,0.5,-37,-60,0.5,cooperate,pgg
1658,46,0.5,-43,-104,0.5,cooperate,pgg
1658,47,0.4,-9,28,0.2,defect,pgg
1658,47,0.4,-156,-166,0,defect,pgg
1658,48,1.7,202,95,1,cooperate,pgg
1658,48,1.7,205,219,0.9,cooperate,pgg
1658,49,0.6,-58,-63,0.3,defect,pgg
1658,49,0.6,-15,47,0.3,defect,pgg
1658,50,1.6,186,195,1,cooperate,pgg
1658,50,1.6,36,106,0.6,cooperate,pgg
1658,51,2.7,211,212,1,cooperate,pgg
1658,51,2.7,93,137,1,cooperate,pgg
1658,52,0.2,-35,-36,0,defect,pgg
1658,52,0.2,-43,-82,0.1,defect,pgg
1658,53,2.8,89,106,1,cooperate,pgg
1658,53,2.8,239,235,1,cooperate,pgg
1658,54,0.7,-44,-47,0.7,cooperate,pgg
1658,54,0.7,-75,-46,0,defect,pgg
1658,55,2.6,218,222,1,cooperate,pgg
1658,55,2.6,211,227,1,cooperate,pgg
1658,56,1.5,54,107,0.5,cooperate,pgg
1658,56,1.5,198,210,1,cooperate,pgg
1658,57,2.1,-20,-28,0.9,cooperate,pgg
1658,57,2.1,231,240,1,cooperate,pgg
1658,58,3,232,243,1,cooperate,pgg
1658,58,3,219,216,1,cooperate,pgg
1658,59,1.8,28,33,0.8,cooperate,pgg
1658,59,1.8,49,44,0.8,cooperate,pgg
1658,60,0.3,-111,-104,0,defect,pgg
1658,60,0.3,-228,-221,0,defect,pgg
1658,61,2.9,240,238,1,cooperate,pgg
1658,61,2.9,89,171,1,cooperate,pgg
1658,62,1,36,27,0.5,cooperate,pgg
1658,62,1,-38,-32,1,cooperate,pgg
1659,1,1.1,63,-1,0,defect,pgg
1659,1,1.1,-174,36,0.8,cooperate,pgg
1659,2,0,-229,30,0,defect,pgg
1659,2,0,-226,0,0,defect,pgg
1659,3,0.4,-201,-14,0,defect,pgg
1659,3,0.4,-121,18,0.5,cooperate,pgg
1659,4,1.6,138,-1,0.6,cooperate,pgg
1659,4,1.6,123,4,1,cooperate,pgg
1659,5,1.3,-15,8,0.3,defect,pgg
1659,5,1.3,76,1,0.8,cooperate,pgg
1659,6,1.2,-124,13,1,cooperate,pgg
1659,6,1.2,27,-1,0.5,cooperate,pgg
1659,7,0.2,-191,10,0,defect,pgg
1659,7,0.2,-165,-3,0.1,defect,pgg
1659,8,2.8,180,9,1,cooperate,pgg
1659,8,2.8,198,7,1,cooperate,pgg
1659,9,1.7,97,7,0.7,cooperate,pgg
1659,9,1.7,115,4,1,cooperate,pgg
1659,10,2.2,170,-2,1,cooperate,pgg
1659,10,2.2,162,1,0.8,cooperate,pgg
1659,11,0.6,-140,4,0.7,cooperate,pgg
1659,11,0.6,-96,-2,0,defect,pgg
1659,12,1.5,-173,14,0,defect,pgg
1659,12,1.5,121,1,0.5,cooperate,pgg
1659,13,1.4,9,2,0.8,cooperate,pgg
1659,13,1.4,89,18,0.9,cooperate,pgg
1659,14,0.7,-113,-6,0.2,defect,pgg
1659,14,0.7,129,0,1,cooperate,pgg
1659,15,2.6,211,159,1,cooperate,pgg
1659,15,2.6,154,14,1,cooperate,pgg
1659,16,0.3,-117,-5,0.7,cooperate,pgg
1659,16,0.3,-199,14,0,defect,pgg
1659,17,0.9,40,-10,0.7,cooperate,pgg
1659,17,0.9,-93,14,1,cooperate,pgg
1659,18,1.9,98,-1,0.9,cooperate,pgg
1659,18,1.9,58,7,0,defect,pgg
1659,19,2.9,199,-5,1,cooperate,pgg
1659,19,2.9,-234,101,0,defect,pgg
1659,20,2,131,-1,1,cooperate,pgg
1659,20,2,221,-2,1,cooperate,pgg
1659,21,2.7,175,70,1,cooperate,pgg
1659,21,2.7,190,1,1,cooperate,pgg
1659,22,2.4,118,8,1,cooperate,pgg
1659,22,2.4,111,-4,1,cooperate,pgg
1659,23,1.6,138,-1,0.6,cooperate,pgg
1659,23,1.6,123,4,1,cooperate,pgg
1659,24,1.3,-15,8,0.3,defect,pgg
1659,24,1.3,76,1,0.8,cooperate,pgg
1659,25,0.5,-48,3,0.4,defect,pgg
1659,25,0.5,-87,2,0,defect,pgg
1659,26,2.2,170,-2,1,cooperate,pgg
1659,26,2.2,162,1,0.8,cooperate,pgg
1659,27,1.7,97,7,0.7,cooperate,pgg
1659,27,1.7,115,4,1,cooperate,pgg
1659,28,1,-130,-11,0.5,cooperate,pgg
1659,28,1,16,-3,0.5,cooperate,pgg
1659,29,0,-229,30,0,defect,pgg
1659,29,0,-226,0,0,defect,pgg
1659,30,1,-130,-11,0.5,cooperate,pgg
1659,30,1,16,-3,0.5,cooperate,pgg
1659,31,0.7,-113,-6,0.2,defect,pgg
1659,31,0.7,129,0,1,cooperate,pgg
1659,32,2.7,175,70,1,cooperate,pgg
1659,32,2.7,190,1,1,cooperate,pgg
1659,33,3,222,0,1,cooperate,pgg
1659,33,3,229,8,1,cooperate,pgg
1659,34,1.1,63,-1,0,defect,pgg
1659,34,1.1,-174,36,0.8,cooperate,pgg
1659,35,0.8,-158,8,0.8,cooperate,pgg
1659,35,0.8,-77,-1,0.8,cooperate,pgg
1659,36,1.8,27,0,0.5,cooperate,pgg
1659,36,1.8,122,-2,0.9,cooperate,pgg
1659,37,3,222,0,1,cooperate,pgg
1659,37,3,229,8,1,cooperate,pgg
1659,38,1.9,98,-1,0.9,cooperate,pgg
1659,38,1.9,58,7,0,defect,pgg
1659,39,2,131,-1,1,cooperate,pgg
1659,39,2,221,-2,1,cooperate,pgg
1659,40,2.5,151,-3,1,cooperate,pgg
1659,40,2.5,141,-3,1,cooperate,pgg
1659,41,1.8,27,0,0.5,cooperate,pgg
1659,41,1.8,122,-2,0.9,cooperate,pgg
1659,42,2.1,187,-1,1,cooperate,pgg
1659,42,2.1,96,15,1,cooperate,pgg
1659,43,2.5,151,-3,1,cooperate,pgg
1659,43,2.5,141,-3,1,cooperate,pgg
1659,44,2.8,180,9,1,cooperate,pgg
1659,44,2.8,198,7,1,cooperate,pgg
1659,45,0.4,-201,-14,0,defect,pgg
1659,45,0.4,-121,18,0.5,cooperate,pgg
1659,46,0.6,-140,4,0.7,cooperate,pgg
1659,46,0.6,-96,-2,0,defect,pgg
1659,47,2.4,118,8,1,cooperate,pgg
1659,47,2.4,111,-4,1,cooperate,pgg
1659,48,0.9,40,-10,0.7,cooperate,pgg
1659,48,0.9,-93,14,1,cooperate,pgg
1659,49,0.2,-191,10,0,defect,pgg
1659,49,0.2,-165,-3,0.1,defect,pgg
1659,50,0.8,-158,8,0.8,cooperate,pgg
1659,50,0.8,-77,-1,0.8,cooperate,pgg
1659,51,0.5,-48,3,0.4,defect,pgg
1659,51,0.5,-87,2,0,defect,pgg
1659,52,2.1,187,-1,1,cooperate,pgg
1659,52,2.1,96,15,1,cooperate,pgg
1659,53,2.3,93,0,1,cooperate,pgg
1659,53,2.3,108,174,1,cooperate,pgg
1659,54,0.1,-212,6,0,defect,pgg
1659,54,0.1,-206,-15,0,defect,pgg
1659,55,2.6,211,159,1,cooperate,pgg
1659,55,2.6,154,14,1,cooperate,pgg
1659,56,0.3,-117,-5,0.7,cooperate,pgg
1659,56,0.3,-199,14,0,defect,pgg
1659,57,1.4,9,2,0.8,cooperate,pgg
1659,57,1.4,89,18,0.9,cooperate,pgg
1659,58,0.1,-212,6,0,defect,pgg
1659,58,0.1,-206,-15,0,defect,pgg
1659,59,1.2,-124,13,1,cooperate,pgg
1659,59,1.2,27,-1,0.5,cooperate,pgg
1659,60,2.3,93,0,1,cooperate,pgg
1659,60,2.3,108,174,1,cooperate,pgg
1659,61,1.5,-173,14,0,defect,pgg
1659,61,1.5,121,1,0.5,cooperate,pgg
1659,62,2.9,199,-5,1,cooperate,pgg
1659,62,2.9,-234,101,0,defect,pgg
1660,1,2.8,203,147,0.9,cooperate,pgg
1660,1,2.8,231,165,0.5,cooperate,pgg
1660,2,0.5,-94,-84,0.3,defect,pgg
1660,2,0.5,4,134,0.2,defect,pgg
1660,3,1.1,-45,-45,0.4,defect,pgg
1660,3,1.1,74,112,0.3,defect,pgg
1660,4,1.6,163,32,0.5,cooperate,pgg
1660,4,1.6,126,123,0.4,defect,pgg
1660,5,2.6,182,133,0.4,defect,pgg
1660,5,2.6,211,122,0.6,cooperate,pgg
1660,6,0.5,-94,-84,0.3,defect,pgg
1660,6,0.5,4,134,0.2,defect,pgg
1660,7,2.1,105,88,0.5,cooperate,pgg
1660,7,2.1,141,125,0.6,cooperate,pgg
1660,8,0.1,-140,-91,0.1,defect,pgg
1660,8,0.1,-185,-189,0.1,defect,pgg
1660,9,1.2,70,60,0.4,defect,pgg
1660,9,1.2,74,74,0.4,defect,pgg
1660,10,1.9,186,130,0.3,defect,pgg
1660,10,1.9,124,29,0.5,cooperate,pgg
1660,11,2.9,233,99,0.9,cooperate,pgg
1660,11,2.9,200,172,0.9,cooperate,pgg
1660,12,2.5,191,56,0.8,cooperate,pgg
1660,12,2.5,197,109,0.6,cooperate,pgg
1660,13,2.2,130,133,0.6,cooperate,pgg
1660,13,2.2,137,126,0.5,cooperate,pgg
1660,14,0.2,-213,-181,0.3,defect,pgg
1660,14,0.2,-127,-76,0.1,defect,pgg
1660,15,0.8,-105,-55,0.3,defect,pgg
1660,15,0.8,-66,-42,0.3,defect,pgg
1660,16,0.3,-99,-80,0.1,defect,pgg
1660,16,0.3,-146,-150,0.1,defect,pgg
1660,17,1.2,70,60,0.4,defect,pgg
1660,17,1.2,74,74,0.4,defect,pgg
1660,18,3,235,172,1,cooperate,pgg
1660,18,3,238,189,1,cooperate,pgg
1660,19,2.2,130,133,0.6,cooperate,pgg
1660,19,2.2,137,126,0.5,cooperate,pgg
1660,20,0.6,-83,-73,0.2,defect,pgg
1660,20,0.6,107,28,0.2,defect,pgg
1660,21,2.3,169,116,0.6,cooperate,pgg
1660,21,2.3,170,67,0.6,cooperate,pgg
1660,22,2.1,105,88,0.5,cooperate,pgg
1660,22,2.1,141,125,0.6,cooperate,pgg
1660,23,1.4,86,28,0.4,defect,pgg
1660,23,1.4,39,-31,0.4,defect,pgg
1660,24,3,235,172,1,cooperate,pgg
1660,24,3,238,189,1,cooperate,pgg
1660,25,0,-233,-224,0,defect,pgg
1660,25,0,-216,-220,0,defect,pgg
1660,26,1.8,60,66,0.5,cooperate,pgg
1660,26,1.8,47,36,0.4,defect,pgg
1660,27,1,36,35,0.3,defect,pgg
1660,27,1,91,63,0.4,defect,pgg
1660,28,1.3,36,39,0.4,defect,pgg
1660,28,1.3,165,105,0.4,defect,pgg
1660,29,1,36,35,0.3,defect,pgg
1660,29,1,91,63,0.4,defect,pgg
1660,30,0.4,-75,-49,0.1,defect,pgg
1660,30,0.4,-52,-46,0.2,defect,pgg
1660,31,2.4,217,150,0.7,cooperate,pgg
1660,31,2.4,175,108,0.5,cooperate,pgg
1660,32,1.5,112,95,0.5,cooperate,pgg
1660,32,1.5,230,109,0.5,cooperate,pgg
1660,33,0.7,-48,-56,0.3,defect,pgg
1660,33,0.7,-61,-77,0.3,defect,pgg
1660,34,2.8,203,147,0.9,cooperate,pgg
1660,34,2.8,231,165,0.5,cooperate,pgg
1660,35,2.4,217,150,0.7,cooperate,pgg
1660,35,2.4,175,108,0.5,cooperate,pgg
1660,36,2.6,182,133,0.4,defect,pgg
1660,36,2.6,211,122,0.6,cooperate,pgg
1660,37,2.7,119,105,0.7,cooperate,pgg
1660,37,2.7,219,88,0.6,cooperate,pgg
1660,38,2,183,133,0.6,cooperate,pgg
1660,38,2,154,109,0.6,cooperate,pgg
1660,39,1.1,-45,-45,0.4,defect,pgg
1660,39,1.1,74,112,0.3,defect,pgg
1660,40,1.3,36,39,0.4,defect,pgg
1660,40,1.3,165,105,0.4,defect,pgg
1660,41,0.9,-38,-31,0.3,defect,pgg
1660,41,0.9,35,28,0.3,defect,pgg
1660,42,2,183,133,0.6,cooperate,pgg
1660,42,2,154,109,0.6,cooperate,pgg
1660,43,0.8,-105,-55,0.3,defect,pgg
1660,43,0.8,-66,-42,0.3,defect,pgg
1660,44,1.7,46,38,0.4,defect,pgg
1660,44,1.7,171,88,0.5,cooperate,pgg
1660,45,0.9,-38,-31,0.3,defect,pgg
1660,45,0.9,35,28,0.3,defect,pgg
1660,46,0.1,-140,-91,0.1,defect,pgg
1660,46,0.1,-185,-189,0.1,defect,pgg
1660,47,0.3,-99,-80,0.1,defect,pgg
1660,47,0.3,-146,-150,0.1,defect,pgg
1660,48,1.5,112,95,0.5,cooperate,pgg
1660,48,1.5,230,109,0.5,cooperate,pgg
1660,49,1.7,46,38,0.4,defect,pgg
1660,49,1.7,171,88,0.5,cooperate,pgg
1660,50,1.4,86,28,0.4,defect,pgg
1660,50,1.4,39,-31,0.4,defect,pgg
1660,51,2.7,119,105,0.7,cooperate,pgg
1660,51,2.7,219,88,0.6,cooperate,pgg
1660,52,0.7,-48,-56,0.3,defect,pgg
1660,52,0.7,-61,-77,0.3,defect,pgg
1660,53,2.9,233,99,0.9,cooperate,pgg
1660,53,2.9,200,172,0.9,cooperate,pgg
1660,54,2.5,191,56,0.8,cooperate,pgg
1660,54,2.5,197,109,0.6,cooperate,pgg
1660,55,1.8,60,66,0.5,cooperate,pgg
1660,55,1.8,47,36,0.4,defect,pgg
1660,56,2.3,169,116,0.6,cooperate,pgg
1660,56,2.3,170,67,0.6,cooperate,pgg
1660,57,0.2,-213,-181,0.3,defect,pgg
1660,57,0.2,-127,-76,0.1,defect,pgg
1660,58,0.6,-83,-73,0.2,defect,pgg
1660,58,0.6,107,28,0.2,defect,pgg
1660,59,0,-233,-224,0,defect,pgg
1660,59,0,-216,-220,0,defect,pgg
1660,60,1.6,163,32,0.5,cooperate,pgg
1660,60,1.6,126,123,0.4,defect,pgg
1660,61,0.4,-75,-49,0.1,defect,pgg
1660,61,0.4,-52,-46,0.2,defect,pgg
1660,62,1.9,186,130,0.3,defect,pgg
1660,62,1.9,124,29,0.5,cooperate,pgg
1661,1,2.1,102,103,0.7,cooperate,pgg
1661,1,2.1,212,219,0.5,cooperate,pgg
1661,2,1.9,79,86,0.6,cooperate,pgg
1661,2,1.9,123,133,0.5,cooperate,pgg
1661,3,1.5,81,89,0.5,cooperate,pgg
1661,3,1.5,53,49,0.5,cooperate,pgg
1661,4,2.3,126,125,0.7,cooperate,pgg
1661,4,2.3,143,144,0.5,cooperate,pgg
1661,5,1.1,-58,60,0.5,cooperate,pgg
1661,5,1.1,-71,63,0.5,cooperate,pgg
1661,6,2.8,-198,197,0.9,cooperate,pgg
1661,6,2.8,158,170,0.5,cooperate,pgg
1661,7,2.4,119,116,0.5,cooperate,pgg
1661,7,2.4,115,115,0.5,cooperate,pgg
1661,8,1.8,77,69,0.5,cooperate,pgg
1661,8,1.8,71,62,0.5,cooperate,pgg
1661,9,0.6,-123,112,0.5,cooperate,pgg
1661,9,0.6,-198,201,0.2,defect,pgg
1661,10,1.8,77,69,0.5,cooperate,pgg
1661,10,1.8,71,62,0.5,cooperate,pgg
1661,11,2.4,119,116,0.5,cooperate,pgg
1661,11,2.4,115,115,0.5,cooperate,pgg
1661,12,2.6,184,191,0.9,cooperate,pgg
1661,12,2.6,127,137,0.5,cooperate,pgg
1661,13,0.9,-80,65,0.3,defect,pgg
1661,13,0.9,-155,151,0.5,cooperate,pgg
1661,14,2.9,200,201,0.5,cooperate,pgg
1661,14,2.9,232,235,0.9,cooperate,pgg
1661,15,0.7,-180,183,0.2,defect,pgg
1661,15,0.7,-185,166,0.5,cooperate,pgg
1661,16,2.2,109,118,0.5,cooperate,pgg
1661,16,2.2,129,122,0.7,cooperate,pgg
1661,17,2.7,163,176,0.5,cooperate,pgg
1661,17,2.7,212,210,0.9,cooperate,pgg
1661,18,1.1,-58,60,0.5,cooperate,pgg
1661,18,1.1,-71,63,0.5,cooperate,pgg
1661,19,1.2,-77,72,0.5,cooperate,pgg
1661,19,1.2,-15,15,0.4,defect,pgg
1661,20,0.6,-123,112,0.5,cooperate,pgg
1661,20,0.6,-198,201,0.2,defect,pgg
1661,21,2,105,119,0.6,cooperate,pgg
1661,21,2,125,135,0.7,cooperate,pgg
1661,22,2.8,-198,197,0.9,cooperate,pgg
1661,22,2.8,158,170,0.5,cooperate,pgg
1661,23,0.5,-220,225,0.2,defect,pgg
1661,23,0.5,-170,179,0.2,defect,pgg
1661,24,1.9,79,86,0.6,cooperate,pgg
1661,24,1.9,123,133,0.5,cooperate,pgg
1661,25,0.1,-242,241,0.1,defect,pgg
1661,25,0.1,-246,243,0.1,defect,pgg
1661,26,0.4,-211,206,0.1,defect,pgg
1661,26,0.4,-215,207,0.1,defect,pgg
1661,27,1.3,-16,15,0.4,defect,pgg
1661,27,1.3,-28,32,0.4,defect,pgg
1661,28,2.9,200,201,0.5,cooperate,pgg
1661,28,2.9,232,235,0.9,cooperate,pgg
1661,29,3,248,249,1,cooperate,pgg
1661,29,3,249,248,1,cooperate,pgg
1661,30,2.7,163,176,0.5,cooperate,pgg
1661,30,2.7,212,210,0.9,cooperate,pgg
1661,31,2.6,184,191,0.9,cooperate,pgg
1661,31,2.6,127,137,0.5,cooperate,pgg
1661,32,0.3,-226,224,0.1,defect,pgg
1661,32,0.3,-209,204,0.1,defect,pgg
1661,33,1.4,-9,8,0.5,cooperate,pgg
1661,33,1.4,10,9,0.5,cooperate,pgg
1661,34,2.3,126,125,0.7,cooperate,pgg
1661,34,2.3,143,144,0.5,cooperate,pgg
1661,35,1.2,-77,72,0.5,cooperate,pgg
1661,35,1.2,-15,15,0.4,defect,pgg
1661,36,1.7,94,88,0.6,cooperate,pgg
1661,36,1.7,19,20,0.5,cooperate,pgg
1661,37,1,-30,29,0.3,defect,pgg
1661,37,1,-40,33,0.3,defect,pgg
1661,38,0.8,-137,145,0.2,defect,pgg
1661,38,0.8,-115,105,0.2,defect,pgg
1661,39,0.4,-211,206,0.1,defect,pgg
1661,39,0.4,-215,207,0.1,defect,pgg
1661,40,1.6,60,63,0.5,cooperate,pgg
1661,40,1.6,45,42,0.5,cooperate,pgg
1661,41,1.5,81,89,0.5,cooperate,pgg
1661,41,1.5,53,49,0.5,cooperate,pgg
1661,42,0,-249,250,0,defect,pgg
1661,42,0,-249,249,0,defect,pgg
1661,43,0.5,-220,225,0.2,defect,pgg
1661,43,0.5,-170,179,0.2,defect,pgg
1661,44,0,-249,250,0,defect,pgg
1661,44,0,-249,249,0,defect,pgg
1661,45,0.8,-137,145,0.2,defect,pgg
1661,45,0.8,-115,105,0.2,defect,pgg
1661,46,0.3,-226,224,0.1,defect,pgg
1661,46,0.3,-209,204,0.1,defect,pgg
1661,47,2.5,166,178,0.8,cooperate,pgg
1661,47,2.5,159,176,0.8,cooperate,pgg
