sub,trial,unfairness,valence,arousal,choice,study
432,14,0.8,-14,0,0,ug
432,15,0.6,196,-6,0,ug
432,16,0.5,239,154,0,ug
432,17,0.6,107,-8,0,ug
432,18,0.9,-140,-1,1,ug
432,19,0.95,-136,-10,1,ug
432,20,0.85,-199,3,1,ug
433,1,0.6,-17,-33,0,ug
433,2,0.85,-95,26,1,ug
433,3,0.65,-18,13,0,ug
433,4,0.8,-153,104,0,ug
433,5,0.55,42,25,0,ug
433,6,0.6,22,-21,0,ug
433,7,0.5,170,13,0,ug
433,8,0.75,-78,-66,0,ug
433,9,0.95,-134,89,1,ug
433,10,0.95,-203,-59,1,ug
433,11,0.65,0,-11,0,ug
433,12,0.7,-94,-28,0,ug
433,13,0.8,-88,24,0,ug
433,14,0.5,185,-33,0,ug
433,15,0.9,-186,59,1,ug
433,16,0.9,-170,75,1,ug
433,17,0.55,102,-24,0,ug
433,18,0.85,-178,25,0,ug
433,19,0.75,-148,-33,0,ug
433,20,0.7,-18,-17,0,ug
434,1,0.6,136,7,0,ug
434,2,0.6,171,0,0,ug
434,3,0.95,1,3,1,ug
434,4,0.75,40,-4,0,ug
434,5,0.7,46,-3,0,ug
434,6,0.85,-32,3,1,ug
434,7,0.8,19,4,0,ug
434,8,0.55,230,22,0,ug
434,9,0.85,-14,0,1,ug
434,10,0.5,210,3,0,ug
434,11,0.7,91,17,0,ug
434,12,0.5,239,40,0,ug
434,13,0.9,2,-1,1,ug
434,14,0.65,146,4,0,ug
434,15,0.65,157,-4,0,ug
434,16,0.55,236,44,0,ug
434,17,0.95,-14,0,0,ug
434,18,0.75,20,2,0,ug
434,19,0.9,-10,-3,1,ug
434,20,0.8,8,-2,0,ug
436,1,0.95,-207,-2,0,ug
436,2,0.65,0,0,0,ug
436,3,0.55,14,0,0,ug
436,4,0.8,-24,1,0,ug
436,5,0.8,-12,1,0,ug
436,6,0.65,2,-1,0,ug
436,7,0.85,-76,0,0,ug
436,8,0.75,-15,0,0,ug
436,9,0.6,5,1,0,ug
436,10,0.75,-16,1,0,ug
436,11,0.7,-2,15,0,ug
436,12,0.55,29,8,0,ug
436,13,0.95,-187,30,0,ug
436,14,0.85,-60,-1,0,ug
436,15,0.5,236,123,0,ug
436,16,0.9,-135,-1,0,ug
436,17,0.7,1,-1,0,ug
436,18,0.6,17,21,0,ug
436,19,0.9,-104,-1,0,ug
436,20,0.5,240,127,0,ug
438,1,0.9,-21,16,0,ug
438,2,0.65,13,6,0,ug
438,3,0.6,18,28,0,ug
438,4,0.7,12,-2,0,ug
438,5,0.5,118,132,0,ug
438,6,0.95,-2,-2,0,ug
438,7,0.85,7,12,0,ug
438,8,0.65,28,49,0,ug
438,9,0.55,7,7,0,ug
438,10,0.75,31,19,0,ug
438,11,0.85,14,2,0,ug
438,12,0.95,-29,39,0,ug
438,13,0.75,18,13,0,ug
438,14,0.7,25,10,0,ug
438,15,0.8,18,19,0,ug
438,16,0.6,28,20,0,ug
438,17,0.55,38,31,0,ug
438,18,0.9,-7,-7,0,ug
438,19,0.8,9,6,0,ug
438,20,0.5,77,67,0,ug
439,1,0.75,-91,-19,0,ug
439,2,0.9,-210,-64,0,ug
439,3,0.55,20,-2,0,ug
439,4,0.5,78,17,0,ug
439,5,0.5,52,17,0,ug
439,6,0.65,-6,-1,0,ug
439,7,0.8,-142,-20,0,ug
439,8,0.8,-151,16,0,ug
439,9,0.95,-227,-117,1,ug
439,10,0.75,-144,-22,0,ug
439,11,0.6,3,4,0,ug
439,12,0.7,-63,-22,0,ug
439,13,0.9,-190,-78,0,ug
439,14,0.6,6,5,0,ug
439,15,0.65,-21,-10,0,ug
439,16,0.95,-208,-209,1,ug
439,17,0.55,58,20,0,ug
439,18,0.7,-13,-12,0,ug
439,19,0.85,-81,-71,0,ug
439,20,0.85,-118,-126,0,ug
440,1,0.6,196,80,0,ug
440,2,0.85,-63,-38,0,ug
440,3,0.55,155,198,0,ug
440,4,0.5,187,224,0,ug
440,5,0.8,-217,-32,0,ug
440,6,0.6,116,3,0,ug
440,7,0.7,100,45,0,ug
440,8,0.55,157,220,0,ug
440,9,0.85,-175,2,0,ug
440,10,0.75,-123,-3,0,ug
440,11,0.7,103,-5,0,ug
440,12,0.65,97,1,0,ug
440,13,0.65,99,-5,0,ug
440,14,0.95,-243,1,1,ug
440,15,0.9,-230,-8,1,ug
440,16,0.95,-229,173,1,ug
440,17,0.8,-130,108,0,ug
440,18,0.9,-147,1,1,ug
440,19,0.5,232,-7,0,ug
440,20,0.75,-88,-8,0,ug
442,1,0.7,-46,16,0,ug
442,2,0.85,-143,22,1,ug
442,3,0.95,-191,133,1,ug
442,4,0.7,-60,29,0,ug
442,5,0.9,-146,130,1,ug
442,6,0.6,149,135,0,ug
442,7,0.85,-84,37,1,ug
442,8,0.95,-193,129,1,ug
442,9,0.5,174,194,0,ug
442,10,0.65,31,23,0,ug
442,11,0.75,-33,10,0,ug
442,12,0.5,176,135,0,ug
442,13,0.55,162,106,0,ug
442,14,0.9,-175,62,1,ug
442,15,0.8,-107,44,0,ug
442,16,0.75,8,20,0,ug
442,17,0.55,147,114,0,ug
442,18,0.8,-42,33,0,ug
442,19,0.6,162,79,0,ug
442,20,0.65,120,67,0,ug
443,1,0.65,40,24,0,ug
443,2,0.85,49,-39,0,ug
443,3,0.9,-77,-39,0,ug
443,4,0.5,131,153,0,ug
443,5,0.95,-37,-144,0,ug
443,6,0.6,59,90,0,ug
443,7,0.75,33,-18,0,ug
443,8,0.8,-50,-36,0,ug
443,9,0.95,201,-230,1,ug
443,10,0.7,-45,-22,0,ug
443,11,0.6,38,-48,0,ug
443,12,0.55,167,177,0,ug
443,13,0.65,77,59,0,ug
443,14,0.55,206,189,0,ug
443,15,0.9,96,130,0,ug
443,16,0.85,-90,-120,0,ug
443,17,0.75,-30,-29,0,ug
443,18,0.8,-96,-136,0,ug
443,19,0.7,-32,-103,0,ug
443,20,0.5,190,209,0,ug
444,1,0.6,-4,-1,0,ug
444,2,0.95,-233,3,1,ug
444,3,0.5,232,-6,0,ug
444,4,0.5,232,2,0,ug
444,5,0.9,-237,-1,1,ug
444,6,0.7,-27,-2,1,ug
444,7,0.6,-25,-2,0,ug
444,8,0.85,-230,-2,1,ug
444,9,0.7,4,-1,1,ug
444,10,0.8,-236,-1,1,ug
444,11,0.85,-239,0,1,ug
444,12,0.55,175,0,0,ug
444,13,0.95,-235,3,1,ug
444,14,0.75,-234,-6,1,ug
444,15,0.65,-61,-3,1,ug
444,16,0.9,-233,-3,1,ug
444,17,0.65,-33,-5,1,ug
444,18,0.75,-188,2,1,ug
444,19,0.55,223,-1,0,ug
444,20,0.8,-163,-4,1,ug
445,1,0.9,-185,148,0,ug
445,2,0.6,174,152,0,ug
445,3,0.7,33,18,0,ug
445,4,0.75,1,-2,0,ug
445,5,0.95,-174,130,1,ug
445,6,0.55,205,184,0,ug
445,7,0.5,216,213,0,ug
445,8,0.6,185,174,0,ug
445,9,0.65,100,74,0,ug
445,10,0.95,-186,163,1,ug
445,11,0.8,-75,55,0,ug
445,12,0.5,222,203,0,ug
445,13,0.75,16,15,0,ug
445,14,0.7,97,77,0,ug
445,15,0.9,-56,35,0,ug
445,16,0.85,-30,28,0,ug
445,17,0.8,4,16,0,ug
445,18,0.55,180,162,0,ug
445,19,0.85,-107,63,0,ug
445,20,0.65,133,108,0,ug
447,1,0.9,-148,1,1,ug
447,2,0.6,26,-2,0,ug
447,3,0.55,129,1,0,ug
447,4,0.7,-2,1,0,ug
447,5,0.7,-23,0,0,ug
447,6,0.85,-122,3,1,ug
447,7,0.65,-31,-2,0,ug
447,8,0.75,-80,2,0,ug
447,9,0.95,-218,4,1,ug
447,10,0.6,-37,-1,0,ug
447,11,0.65,-26,2,0,ug
447,12,0.8,-171,1,0,ug
447,13,0.8,-154,-3,0,ug
447,14,0.9,-218,-3,1,ug
447,15,0.75,-125,0,0,ug
447,16,0.5,238,29,0,ug
447,17,0.95,-232,-1,1,ug
447,18,0.85,-186,5,0,ug
447,19,0.55,14,3,0,ug
447,20,0.5,242,4,0,ug
448,1,0.6,94,107,0,ug
448,2,0.9,-104,-100,0,ug
448,3,0.8,-26,-24,0,ug
448,4,0.75,-36,-53,0,ug
448,5,0.6,56,47,0,ug
448,6,0.85,-85,-89,0,ug
448,7,0.75,-34,-27,0,ug
448,8,0.55,135,146,0,ug
448,9,0.7,-30,-32,0,ug
448,10,0.65,-23,-18,0,ug
448,11,0.85,-120,-145,0,ug
448,12,0.95,-220,-230,1,ug
448,13,0.9,-91,-94,0,ug
448,14,0.7,-88,-87,0,ug
448,15,0.65,-14,-19,0,ug
448,16,0.5,221,180,0,ug
448,17,0.8,-83,-124,0,ug
448,18,0.55,110,103,0,ug
448,19,0.95,-230,-243,1,ug
448,20,0.5,233,187,0,ug
449,1,0.65,-173,-118,1,ug
449,2,0.8,-184,-214,1,ug
449,3,0.55,82,28,0,ug
449,4,0.75,-157,-96,0,ug
449,5,0.95,-227,-223,1,ug
449,6,0.7,-175,-223,0,ug
449,7,0.6,-58,-38,0,ug
449,8,0.5,237,237,0,ug
449,9,0.6,35,45,0,ug
449,10,0.8,-234,-114,1,ug
449,11,0.85,-231,-130,1,ug
449,12,0.65,37,64,1,ug
449,13,0.9,-39,-58,1,ug
449,14,0.7,-29,-25,1,ug
449,15,0.55,15,20,0,ug
449,16,0.9,-223,-220,1,ug
449,17,0.75,16,16,0,ug
449,18,0.95,-220,-232,1,ug
449,19,0.5,238,242,0,ug
449,20,0.85,-234,-220,1,ug
450,1,0.8,34,-1,0,ug
450,2,0.55,197,76,0,ug
450,3,0.9,-31,1,0,ug
450,4,0.95,-37,2,0,ug
450,5,0.7,47,3,0,ug
450,6,0.5,229,-1,0,ug
450,7,0.6,212,6,0,ug
450,8,0.9,19,0,0,ug
450,9,0.75,34,-1,0,ug
450,10,0.7,71,2,0,ug
450,11,0.75,31,-3,0,ug
450,12,0.6,170,0,0,ug
450,13,0.5,216,2,0,ug
450,14,0.65,106,-3,0,ug
450,15,0.65,88,-3,0,ug
450,16,0.85,51,-3,0,ug
450,17,0.85,40,-1,0,ug
450,18,0.95,-31,-2,0,ug
450,19,0.55,151,1,0,ug
450,20,0.8,34,1,0,ug
451,1,0.6,108,1,0,ug
451,2,0.95,-217,120,1,ug
451,3,0.75,-194,120,1,ug
451,4,0.65,67,17,0,ug
451,5,0.9,-213,215,1,ug
451,6,0.8,-206,108,1,ug
451,7,0.7,-214,191,1,ug
451,8,0.65,50,10,0,ug
451,9,0.8,-224,222,1,ug
451,10,0.75,-190,165,1,ug
451,11,0.6,-63,28,0,ug
451,12,0.5,123,3,0,ug
451,13,0.85,-231,228,1,ug
451,14,0.7,-217,219,1,ug
451,15,0.5,160,-3,0,ug
451,16,0.55,-106,31,0,ug
451,17,0.9,-231,232,1,ug
451,18,0.85,-217,221,1,ug
451,19,0.95,-234,239,1,ug
451,20,0.55,-66,55,0,ug
452,1,0.65,151,159,0,ug
452,2,0.65,184,170,0,ug
452,3,0.7,177,165,0,ug
452,4,0.8,89,79,0,ug
452,5,0.85,-34,-27,0,ug
452,6,0.85,61,60,0,ug
452,7,0.6,191,206,0,ug
452,8,0.75,143,61,0,ug
452,9,0.75,63,129,0,ug
452,10,0.5,235,231,0,ug
452,11,0.55,225,228,0,ug
452,12,0.95,-217,213,0,ug
452,13,0.8,71,35,0,ug
452,14,0.95,-226,190,0,ug
452,15,0.9,-126,28,0,ug
452,16,0.5,234,231,0,ug
452,17,0.7,148,153,0,ug
452,18,0.6,219,220,0,ug
452,19,0.55,206,209,0,ug
452,20,0.9,-166,37,0,ug
453,1,0.5,203,106,0,ug
453,2,0.5,222,4,0,ug
453,3,0.8,-226,-37,1,ug
453,4,0.7,-134,-86,1,ug
453,5,0.75,-235,1,1,ug
453,6,0.6,58,0,0,ug
453,7,0.95,-234,241,1,ug
453,8,0.85,-237,-2,1,ug
453,9,0.9,-236,0,1,ug
453,10,0.55,196,58,0,ug
453,11,0.95,-230,238,1,ug
453,12,0.55,46,-8,0,ug
453,13,0.65,-50,3,0,ug
453,14,0.7,-82,-43,1,ug
453,15,0.6,-3,-2,0,ug
453,16,0.65,-70,-59,0,ug
453,17,0.9,-219,-3,1,ug
453,18,0.85,-191,65,1,ug
453,19,0.75,-72,-71,1,ug
453,20,0.8,-148,19,1,ug
454,1,0.6,207,46,0,ug
454,2,0.8,-171,-161,0,ug
454,3,0.6,215,99,0,ug
454,4,0.55,220,152,0,ug
454,5,0.95,-228,-234,0,ug
454,6,0.75,194,-185,0,ug
454,7,0.9,-213,-214,0,ug
454,8,0.7,124,-154,0,ug
454,9,0.55,205,101,0,ug
454,10,0.85,-193,-165,0,ug
454,11,0.7,188,36,0,ug
454,12,0.5,200,173,0,ug
454,13,0.9,-214,-194,0,ug
454,14,0.65,202,48,0,ug
454,15,0.85,119,-200,0,ug
454,16,0.75,214,-54,0,ug
454,17,0.65,195,62,0,ug
454,18,0.5,166,173,0,ug
454,19,0.8,151,-148,0,ug
454,20,0.95,-213,-208,0,ug
457,1,0.8,-168,-104,0,ug
457,2,0.65,58,-21,0,ug
457,3,0.75,-149,-87,0,ug
457,4,0.9,-214,-213,1,ug
457,5,0.95,-245,-242,1,ug
457,6,0.5,177,173,0,ug
457,7,0.8,-96,-53,0,ug
457,8,0.9,-223,-168,1,ug
457,9,0.6,175,97,0,ug
457,10,0.55,185,158,0,ug
457,11,0.65,-24,-19,0,ug
457,12,0.75,-1,-58,0,ug
457,13,0.55,190,79,0,ug
457,14,0.7,23,0,0,ug
457,15,0.7,21,-1,0,ug
457,16,0.5,210,222,0,ug
457,17,0.95,-218,-188,1,ug
457,18,0.6,177,65,0,ug
457,19,0.85,-153,-56,1,ug
457,20,0.85,-183,-56,1,ug
459,1,0.9,-234,1,1,ug
459,2,0.6,-40,0,0,ug
459,3,0.5,249,-1,0,ug
459,4,0.7,-77,0,0,ug
459,5,0.75,-135,2,0,ug
459,6,0.55,204,-2,0,ug
459,7,0.75,-149,0,0,ug
459,8,0.65,-108,1,0,ug
459,9,0.7,-97,2,0,ug
459,10,0.95,-242,-1,1,ug
459,11,0.9,-239,6,1,ug
459,12,0.85,-236,3,1,ug
459,13,0.85,-209,-1,1,ug
459,14,0.55,202,-2,0,ug
459,15,0.65,-66,-6,0,ug
459,16,0.8,-114,-2,0,ug
459,17,0.95,-240,2,1,ug
459,18,0.8,-144,1,0,ug
459,19,0.6,-22,1,0,ug
459,20,0.5,237,2,0,ug
460,1,0.8,-193,-3,1,ug
460,2,0.85,-211,20,1,ug
460,3,0.9,-228,37,1,ug
460,4,0.55,94,1,0,ug
460,5,0.65,-3,-1,0,ug
460,6,0.6,11,-1,0,ug
460,7,0.85,-202,16,1,ug
460,8,0.95,-233,60,1,ug
460,9,0.9,-215,6,1,ug
460,10,0.7,-23,0,1,ug
460,11,0.6,5,2,0,ug
460,12,0.5,158,4,0,ug
460,13,0.95,-234,31,1,ug
460,14,0.8,-134,-1,1,ug
460,15,0.75,-128,-1,1,ug
460,16,0.65,-37,0,0,ug
460,17,0.5,177,7,0,ug
460,18,0.55,88,2,0,ug
460,19,0.75,-64,-2,1,ug
460,20,0.7,-67,-1,1,ug
461,1,0.5,241,-2,0,ug
461,2,0.6,79,-1,0,ug
461,3,0.65,-28,-4,0,ug
461,4,0.7,-139,-7,0,ug
461,5,0.95,-240,0,0,ug
461,6,0.85,-196,3,0,ug
461,7,0.95,-237,1,0,ug
461,8,0.85,-188,-1,0,ug
461,9,0.9,-205,1,0,ug
461,10,0.75,-151,0,0,ug
461,11,0.55,27,1,0,ug
461,12,0.55,35,0,0,ug
461,13,0.5,241,0,0,ug
461,14,0.8,-168,-3,0,ug
461,15,0.6,3,-1,0,ug
461,16,0.7,-145,-1,0,ug
461,17,0.9,-241,0,0,ug
461,18,0.75,-153,-1,0,ug
461,19,0.65,-124,-1,0,ug
461,20,0.8,-172,2,0,ug
462,1,0.55,9,0,0,ug
462,2,0.8,-191,-3,1,ug
462,3,0.95,-216,19,1,ug
462,4,0.5,135,1,0,ug
462,5,0.65,-159,-1,1,ug
462,6,0.95,-217,-1,1,ug
462,7,0.65,-145,-3,1,ug
462,8,0.75,-145,-3,1,ug
462,9,0.7,-92,1,1,ug
462,10,0.6,-52,2,1,ug
462,11,0.6,-49,0,1,ug
462,12,0.55,-11,2,0,ug
462,13,0.9,-223,-2,1,ug
462,14,0.85,-191,-1,1,ug
462,15,0.75,-57,1,1,ug
462,16,0.9,-218,0,1,ug
462,17,0.85,-184,1,1,ug
462,18,0.8,-166,2,1,ug
462,19,0.7,-72,-2,1,ug
462,20,0.5,137,31,0,ug
463,1,0.85,-151,-56,1,ug
463,2,0.85,-192,-62,1,ug
463,3,0.55,-15,-6,0,ug
463,4,0.8,-197,-31,1,ug
463,5,0.95,-237,1,1,ug
463,6,0.7,-86,-23,1,ug
463,7,0.55,-25,-15,0,ug
463,8,0.6,-142,-37,0,ug
463,9,0.65,-132,-29,1,ug
463,10,0.9,-161,-33,1,ug
463,11,0.5,60,0,0,ug
463,12,0.9,-202,-22,1,ug
463,13,0.95,-230,-11,1,ug
463,14,0.7,-130,-23,1,ug
463,15,0.65,-115,-24,1,ug
463,16,0.75,-166,-25,1,ug
463,17,0.5,70,-2,0,ug
463,18,0.75,-114,-18,1,ug
463,19,0.6,-35,-17,0,ug
463,20,0.8,-157,-30,1,ug
464,1,0.7,-48,58,0,ug
464,2,0.9,-177,109,0,ug
464,3,0.7,-18,26,0,ug
464,4,0.65,57,97,0,ug
464,5,0.8,-184,167,0,ug
464,6,0.5,237,241,0,ug
464,7,0.65,57,28,0,ug
464,8,0.85,-141,17,0,ug
464,9,0.75,-30,22,0,ug
464,10,0.75,17,-1,0,ug
464,11,0.9,-220,51,0,ug
464,12,0.95,-239,192,1,ug
464,13,0.6,186,118,0,ug
464,14,0.8,-34,15,0,ug
464,15,0.95,-242,114,1,ug
464,16,0.55,238,176,0,ug
464,17,0.85,-121,9,0,ug
464,18,0.55,221,124,0,ug
464,19,0.5,245,236,0,ug
464,20,0.6,92,102,0,ug
465,1,0.7,-100,-32,1,ug
465,2,0.6,84,2,0,ug
465,3,0.65,-56,42,0,ug
465,4,0.55,170,96,0,ug
465,5,0.95,-241,93,1,ug
465,6,0.7,-146,-41,1,ug
465,7,0.85,-154,-227,1,ug
465,8,0.8,-174,-208,1,ug
465,9,0.5,198,84,0,ug
465,10,0.85,-227,-244,1,ug
465,11,0.75,-108,-196,1,ug
465,12,0.9,-216,-232,1,ug
465,13,0.5,204,213,0,ug
465,14,0.95,-222,-229,1,ug
465,15,0.55,62,98,0,ug
465,16,0.6,115,63,0,ug
465,17,0.8,-70,-216,1,ug
465,18,0.9,-178,-225,1,ug
465,19,0.75,-25,-161,1,ug
465,20,0.65,17,20,1,ug
467,1,0.55,214,31,0,ug
467,2,0.95,-185,-26,1,ug
467,3,0.8,-143,-1,1,ug
467,4,0.65,129,21,0,ug
467,5,0.85,-116,1,1,ug
467,6,0.55,157,36,0,ug
467,7,0.75,21,1,0,ug
467,8,0.95,-160,-91,1,ug
467,9,0.7,114,27,0,ug
467,10,0.7,102,6,0,ug
467,11,0.5,246,74,0,ug
467,12,0.5,247,157,0,ug
467,13,0.75,63,11,0,ug
467,14,0.9,-131,4,1,ug
467,15,0.6,180,32,0,ug
467,16,0.85,31,1,0,ug
467,17,0.9,-99,-42,1,ug
467,18,0.6,168,56,0,ug
467,19,0.8,22,0,0,ug
467,20,0.65,107,12,0,ug
468,1,0.85,-105,52,0,ug
468,2,0.65,20,5,0,ug
468,3,0.55,31,94,0,ug
468,4,0.65,40,0,0,ug
468,5,0.8,-80,-11,0,ug
468,6,0.7,3,0,0,ug
468,7,0.75,-54,-7,0,ug
468,8,0.75,-9,-47,0,ug
468,9,0.85,-34,-73,0,ug
468,10,0.9,-139,-55,1,ug
468,11,0.7,21,0,0,ug
468,12,0.5,81,-15,0,ug
468,13,0.95,-200,-43,1,ug
468,14,0.6,55,8,0,ug
468,15,0.9,-202,-40,1,ug
468,16,0.6,65,15,0,ug
468,17,0.8,-109,-40,0,ug
468,18,0.55,126,-9,0,ug
468,19,0.5,110,24,0,ug
468,20,0.95,-232,-36,1,ug
470,1,0.5,211,158,0,ug
470,2,0.6,202,137,0,ug
470,3,0.85,-114,-25,0,ug
470,4,0.8,-34,-2,0,ug
470,5,0.5,190,144,0,ug
470,6,0.7,10,-2,0,ug
470,7,0.75,-1,-2,0,ug
470,8,0.55,75,26,0,ug
470,9,0.7,-10,0,0,ug
470,10,0.65,0,1,0,ug
470,11,0.8,-8,-1,0,ug
470,12,0.75,-15,-3,0,ug
470,13,0.85,-102,-39,0,ug
470,14,0.9,-144,-128,0,ug
470,15,0.95,-231,-21,1,ug
470,16,0.65,-81,-51,0,ug
470,17,0.55,81,-42,0,ug
470,18,0.95,-219,32,1,ug
470,19,0.9,-59,-85,1,ug
470,20,0.6,57,-16,0,ug
471,1,0.95,27,79,0,ug
471,2,0.9,55,74,0,ug
471,3,0.5,35,27,1,ug
471,4,0.65,48,31,0,ug
471,5,0.85,45,24,0,ug
471,6,0.55,41,54,0,ug
471,7,0.55,44,30,0,ug
471,8,0.5,34,62,0,ug
471,9,0.6,83,46,0,ug
471,10,0.9,49,22,0,ug
471,11,0.75,86,61,0,ug
471,12,0.6,84,43,0,ug
471,13,0.95,45,49,0,ug
471,14,0.8,80,37,0,ug
471,15,0.7,39,32,0,ug
471,16,0.75,78,29,0,ug
471,17,0.65,-29,12,1,ug
471,18,0.8,38,62,0,ug
471,19,0.7,38,31,0,ug
471,20,0.85,39,35,0,ug
472,1,0.6,36,1,0,ug
472,2,0.9,-89,-2,0,ug
472,3,0.8,-61,0,0,ug
472,4,0.85,-51,-1,0,ug
472,5,0.6,89,0,0,ug
472,6,0.85,-63,0,0,ug
472,7,0.7,1,1,0,ug
472,8,0.5,197,0,0,ug
472,9,0.95,-103,1,1,ug
472,10,0.8,-48,-1,0,ug
472,11,0.55,178,-3,0,ug
472,12,0.5,204,0,0,ug
472,13,0.75,-4,-2,0,ug
472,14,0.65,100,0,0,ug
472,15,0.7,1,0,0,ug
472,16,0.95,-147,20,1,ug
472,17,0.65,7,-2,0,ug
472,18,0.9,-30,-2,0,ug
472,19,0.75,49,-6,0,ug
472,20,0.55,73,21,0,ug
474,1,0.6,183,171,0,ug
474,2,0.8,55,13,0,ug
474,3,0.55,222,168,0,ug
474,4,0.9,-13,-27,0,ug
474,5,0.8,60,10,0,ug
474,6,0.55,236,80,0,ug
474,7,0.7,208,85,0,ug
474,8,0.85,-1,-31,0,ug
474,9,0.95,-104,-146,1,ug
474,10,0.75,104,40,0,ug
474,11,0.65,141,60,0,ug
474,12,0.85,-25,-160,0,ug
474,13,0.5,220,195,0,ug
474,14,0.95,-236,-69,1,ug
474,15,0.9,-12,-13,1,ug
474,16,0.6,225,79,0,ug
474,17,0.7,147,120,0,ug
474,18,0.65,195,100,0,ug
474,19,0.5,218,225,0,ug
474,20,0.75,51,15,0,ug
475,1,0.8,-141,-141,1,ug
475,2,0.7,69,-75,1,ug
475,3,0.9,-169,-197,1,ug
475,4,0.95,-223,-226,1,ug
475,5,0.95,-165,-134,1,ug
475,6,0.55,35,36,0,ug
475,7,0.5,134,133,0,ug
475,8,0.85,-100,-100,1,ug
475,9,0.6,29,-11,1,ug
475,10,0.6,25,-38,1,ug
475,11,0.65,-102,-119,1,ug
475,12,0.75,-98,-113,1,ug
475,13,0.7,48,-42,1,ug
475,14,0.9,-131,-104,1,ug
475,15,0.55,20,22,0,ug
475,16,0.85,-111,-63,1,ug
475,17,0.8,-126,-77,1,ug
475,18,0.75,-144,-160,1,ug
475,19,0.5,169,166,0,ug
475,20,0.65,38,-98,1,ug
476,1,0.85,-149,51,0,ug
476,2,0.7,-44,31,0,ug
476,3,0.95,-168,108,1,ug
476,4,0.5,158,140,0,ug
476,5,0.85,-140,50,0,ug
476,6,0.8,-102,53,0,ug
476,7,0.7,-15,13,0,ug
476,8,0.9,-144,25,1,ug
476,9,0.5,159,140,0,ug
476,10,0.75,-90,36,0,ug
476,11,0.8,-103,24,0,ug
476,12,0.6,-17,32,0,ug
476,13,0.65,-52,12,0,ug
476,14,0.95,-227,40,1,ug
476,15,0.9,-152,44,0,ug
476,16,0.65,-69,34,0,ug
476,17,0.6,-14,11,0,ug
476,18,0.55,-10,12,0,ug
476,19,0.55,-8,9,0,ug
476,20,0.75,-122,18,0,ug
477,1,0.95,-162,0,0,ug
477,2,0.55,206,-2,0,ug
477,3,0.55,197,3,0,ug
477,4,0.85,-146,-2,0,ug
477,5,0.65,150,3,0,ug
477,6,0.5,220,2,0,ug
477,7,0.8,-172,0,0,ug
477,8,0.95,-202,-3,0,ug
477,9,0.7,160,-2,0,ug
477,10,0.6,184,3,0,ug
477,11,0.5,220,5,0,ug
477,12,0.65,139,1,0,ug
477,13,0.8,-123,0,0,ug
477,14,0.7,148,-1,0,ug
477,15,0.9,-181,1,0,ug
477,16,0.6,154,4,0,ug
477,17,0.75,117,-4,0,ug
477,18,0.75,125,-3,0,ug
477,19,0.85,-165,2,0,ug
477,20,0.9,-172,7,0,ug
478,1,0.55,174,50,0,ug
478,2,0.75,-171,-74,0,ug
478,3,0.7,-37,-22,0,ug
478,4,0.85,-206,32,0,ug
478,5,0.95,-236,81,0,ug
478,6,0.9,-215,-124,0,ug
478,7,0.65,22,-41,0,ug
478,8,0.6,47,27,0,ug
478,9,0.8,-232,-86,0,ug
478,10,0.7,-57,-50,0,ug
478,11,0.75,-201,-218,0,ug
478,12,0.95,-241,30,0,ug
478,13,0.55,129,25,0,ug
478,14,0.5,243,207,0,ug
478,15,0.9,-238,180,0,ug
478,16,0.6,138,151,0,ug
478,17,0.65,-78,-1,0,ug
478,18,0.8,-219,110,0,ug
478,19,0.85,-155,-223,0,ug
478,20,0.5,237,226,0,ug
479,1,0.8,-108,-18,0,ug
479,2,0.95,-231,-24,0,ug
479,3,0.65,-36,-3,0,ug
479,4,0.55,169,-4,0,ug
479,5,0.75,-110,-2,0,ug
479,6,0.6,33,1,0,ug
479,7,0.5,239,2,0,ug
479,8,0.75,-77,0,0,ug
479,9,0.5,235,2,0,ug
479,10,0.85,-206,-1,0,ug
479,11,0.9,-222,-1,0,ug
479,12,0.8,-193,0,0,ug
479,13,0.95,-238,1,0,ug
479,14,0.65,-112,1,0,ug
479,15,0.9,-216,-3,0,ug
479,16,0.85,-208,-1,0,ug
479,17,0.7,-97,1,0,ug
479,18,0.7,-113,-1,0,ug
479,19,0.6,136,1,0,ug
479,20,0.55,197,-3,0,ug
481,1,0.9,-124,-128,0,ug
481,2,0.95,-155,-201,1,ug
481,3,0.85,-159,-129,0,ug
481,4,0.7,119,6,0,ug
481,5,0.85,101,-110,0,ug
481,6,0.55,154,215,0,ug
481,7,0.6,149,73,0,ug
481,8,0.9,111,-88,0,ug
481,9,0.65,139,108,0,ug
481,10,0.6,131,116,0,ug
481,11,0.5,159,184,0,ug
481,12,0.65,120,69,0,ug
481,13,0.95,86,-99,0,ug
481,14,0.75,151,84,0,ug
481,15,0.75,153,151,0,ug
481,16,0.8,162,94,0,ug
481,17,0.55,137,163,0,ug
481,18,0.5,193,198,0,ug
481,19,0.8,140,91,0,ug
481,20,0.7,160,119,0,ug
484,1,0.5,236,238,0,ug
484,2,0.95,-241,-105,0,ug
484,3,0.6,223,153,0,ug
484,4,0.55,222,198,0,ug
484,5,0.6,225,221,0,ug
484,6,0.85,-20,-40,0,ug
484,7,0.5,242,238,0,ug
484,8,0.75,4,3,0,ug
484,9,0.65,-65,-32,0,ug
484,10,0.85,-141,-48,0,ug
484,11,0.8,-145,-23,0,ug
484,12,0.75,-84,-28,0,ug
